location_id,name,locality,timezone,country_code,provider_name,isMobile,isMonitor,latitude,longitude
623,Perch River,Watertown-Fort Drum,America/New_York,US,AirNow,False,True,44.0878,-75.9744
624,Rochester,Rochester,America/New_York,US,AirNow,False,True,43.1461,-77.5481
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,America/New_York,US,AirNow,False,True,40.8492,-73.9319
626,Bronx - IS52,New York-Northern New Jersey-Long Island,America/New_York,US,AirNow,False,True,40.816101,-73.902199
627,Woodland,Sacramento--Arden-Arcade--Roseville,America/Los_Angeles,US,AirNow,False,True,38.661239,-121.732683
628,Maspeth,New York-Northern New Jersey-Long Island,America/New_York,US,AirNow,False,True,40.7269,-73.8933
629,Loudonville,Albany-Schenectady-Troy,America/New_York,US,AirNow,False,True,42.6769,-73.7556
630,Williamson,Rochester,America/New_York,US,AirNow,False,True,43.2303,-77.1728
631,Queens,New York-Northern New Jersey-Long Island,America/New_York,US,AirNow,False,True,40.7375,-73.8244
632,LAWRENCE,,America/Chicago,US,AirNow,False,True,35.1158,-87.47
633,Whiteface Mtn,ESSEX,America/New_York,US,AirNow,False,True,44.39308,-73.8589
634,White Plains,New York-Northern New Jersey-Long Island,America/New_York,US,AirNow,False,True,41.0522,-73.7642
635,Vacaville,Vallejo-Fairfield,America/Los_Angeles,US,AirNow,False,True,38.356556,-121.949853
636,Stillwater,Albany-Schenectady-Troy,America/New_York,US,AirNow,False,True,43.0122,-73.6492
637,ATHENS,Athens,America/New_York,US,AirNow,False,True,35.4511,-84.5992
638,Pinehurst,SHOSHONE,America/Los_Angeles,US,AirNow,False,True,47.536712,-116.236867
639,HVILLE,Nashville-Davidson--Murfreesboro,America/Chicago,US,AirNow,False,True,36.2975,-86.6525
640,Clarksville,,America/Chicago,US,AirNow,False,True,36.5144,-87.3278
641,Mt Ninham,New York-Northern New Jersey-Long Island,America/New_York,US,AirNow,False,True,41.4561,-73.7103
642,PS 19,,America/New_York,US,AirNow,False,True,40.73,-73.984459
643,Chester BAM,PLUMAS,America/Los_Angeles,US,AirNow,False,True,40.301899,-121.235001
644,Dunkirk,CHAUTAUQUA,America/New_York,US,AirNow,False,True,42.4992,-79.32
645,E Syracuse,Syracuse,America/New_York,US,AirNow,False,True,43.0528,-76.0597
646,Pinnacle State Park,Corning,America/New_York,US,AirNow,False,True,42.0972,-77.2103
647,Holtsville,New York-Northern New Jersey-Long Island,America/New_York,US,AirNow,False,True,40.8278,-73.0575
648,Bklyn - PS 314,KINGS,America/New_York,US,AirNow,False,True,40.641819,-74.018707
649,Amherst,Buffalo-Niagara Falls,America/New_York,US,AirNow,False,True,42.9925,-78.7764
650,Tahoe City,PLACER,America/Los_Angeles,US,AirNow,False,True,39.166,-120.1488
652,CEDARS,Nashville-Davidson--Murfreesboro,America/Chicago,US,AirNow,False,True,36.0603,-86.2861
653,Truckee BAM,Truckee-Grass Valley,America/Los_Angeles,US,AirNow,False,True,39.3386,-120.170303
654,Albany,Albany-Schenectady-Troy,America/New_York,US,AirNow,False,True,42.6425,-73.7547
655,Auburn,Sacramento--Arden-Arcade--Roseville,America/Los_Angeles,US,AirNow,False,True,38.93568,-121.09959
656,Buffalo,Buffalo-Niagara Falls,America/New_York,US,AirNow,False,True,42.8781,-78.8094
657,Fulton,,America/New_York,US,AirNow,False,True,43.2239,-78.4786
658,Quincy BAM,,America/Los_Angeles,US,AirNow,False,True,39.9369,-120.9478
659,Portola,PLUMAS,America/Los_Angeles,US,AirNow,False,True,39.8134,-120.4707
660,Lincoln,,America/Los_Angeles,US,AirNow,False,True,38.89,-121.3
661,Eisenhower Park,New York-Northern New Jersey-Long Island,America/New_York,US,AirNow,False,True,40.7447,-73.5869
662,Division Street,,America/New_York,US,AirNow,False,True,40.7142,-73.995
663,Hanford - S. Irwin S,Hanford-Corcoran,America/Los_Angeles,US,AirNow,False,True,36.3144,-119.6436
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,America/New_York,US,AirNow,False,True,40.694401,-73.928596
665,Bronx - IS74,New York-Northern New Jersey-Long Island,America/New_York,US,AirNow,False,True,40.814701,-73.886703
666,Pfizer Lab,New York-Northern New Jersey-Long Island,America/New_York,US,AirNow,False,True,40.868,-73.8782
667,DYERSBURG,Dyersburg,America/Chicago,US,AirNow,False,True,36.0528,-89.3819
668,Pocatello Garrett an,Pocatello,America/Boise,US,AirNow,False,True,42.876701,-112.46029700000001
669,Millbrook,Poughkeepsie-Newburgh-Middletown,America/New_York,US,AirNow,False,True,41.7856,-73.6947
670,FVIEW,Nashville-Davidson--Murfreesboro,America/Chicago,US,AirNow,False,True,35.9514,-87.1375
671,Rio Vista,Vallejo-Fairfield,America/Los_Angeles,US,AirNow,False,True,38.167297,-121.688561
672,Riverhead,New York-Northern New Jersey-Long Island,America/New_York,US,AirNow,False,True,40.9617,-72.715
674,Franklin County,,America/Boise,US,AirNow,False,True,42.013333,-111.80916
678,Downtown Sacramento,Sacramento--Arden-Arcade--Roseville,America/Los_Angeles,US,AirNow,False,True,38.56844,-121.49311
682,BDED,,America/New_York,US,AirNow,False,True,35.6075,-82.5833
688,Denton Airport South,Dallas-Fort Worth-Arlington,America/Chicago,US,AirNow,False,True,33.1944,-97.1933
691,DCNearRoad,Washington-Arlington-Alexandria,America/New_York,US,AirNow,False,True,38.894749,-76.953427
693,Holbrook,GREENE,America/New_York,US,AirNow,False,True,39.82,-80.2897
700,Indpls-Harding St,Indianapolis,America/Indiana/Indianapolis,US,AirNow,False,True,39.749027,-86.186269
704,WEST OLIVE,,America/Chicago,US,AirNow,False,True,35.833,-98.583
705,GBUAPCD EBAM 1,,America/Los_Angeles,US,AirNow,False,True,37.23243,-118.599687
707,GBUAPCD EBAM 1,,America/Los_Angeles,US,AirNow,False,True,37.956594,-119.120572
708,GBUAPCD EBAM @ Lee V,,America/Los_Angeles,US,AirNow,False,True,37.957109,-119.121087
709,Neah Bay 2-Makah Tri,Port Angeles,America/Los_Angeles,US,AirNow,False,True,48.366058,-124.610046
712,Sheridan PD,Sheridan,America/Denver,US,AirNow,False,True,44.815142,-106.955933
713,DBT,,America/Chicago,US,AirNow,False,True,32.4983,-86.1367
714,Huntsville Old Airpo,Huntsville,America/Chicago,US,AirNow,False,True,34.6917,-86.591698
715,Mammoth Cave NP,Bowling Green,America/Chicago,US,AirNow,False,True,37.1314,-86.1481
719,LIVONIA NEAR ROAD,,America/Detroit,US,AirNow,False,True,42.421494,-83.425168
721,Brigham City,,America/Denver,US,AirNow,False,True,41.492802,-112.0187
723,PERKINSTOWN,TAYLOR,America/Chicago,US,AirNow,False,True,45.2039,-90.6
724,Ketchum,BLAINE,America/Boise,US,AirNow,False,True,43.682556,-114.371094
727,Winthrop-Chewuch Rd,OKANOGAN,America/Los_Angeles,US,AirNow,False,True,48.4772,-120.1906
728,Ronan-MT,,America/Denver,US,AirNow,False,True,47.8831,-114.1681
729,Hawaii Volcanoes NP,,Pacific/Honolulu,US,AirNow,False,True,19.4203,-155.2881
732,Methodist Hill,Chambersburg,America/New_York,US,AirNow,False,True,39.9611,-77.4756
734,Galleria,,America/New_York,US,AirNow,False,True,41.504661,-81.690186
735,Berea BOE,Cleveland-Elyria-Mentor,America/New_York,US,AirNow,False,True,41.36189,-81.864608
736,Headstart,,America/New_York,US,AirNow,False,True,41.095938,-80.658467
737,SETRPC Port Arthur C,Beaumont-Port Arthur,America/Chicago,US,AirNow,False,True,29.865,-93.955
738,Canyonlands NP,SAN JUAN,America/Denver,US,AirNow,False,True,38.4583,-109.8211
739,McMillan Reservoir,Washington-Arlington-Alexandria,America/New_York,US,AirNow,False,True,38.921848,-77.013176
743,Colville-E 1st St,STEVENS,America/Los_Angeles,US,AirNow,False,True,48.54469,-117.903222
750,GARDINIER,Tampa-St. Petersburg-Clearwater,America/New_York,US,AirNow,False,True,27.864273,-82.383359
756,Tulsa 0175,TULSA,America/Chicago,US,AirNow,False,True,36.149876,-96.011665
757,DECATUR,Decatur,America/Chicago,US,AirNow,False,True,39.8669,-88.9256
760,Rochester,Rochester,America/Chicago,US,AirNow,False,True,43.9947,-92.4497
765,St. Martinville,Lafayette,America/Chicago,US,AirNow,False,True,30.008887,-91.869595
769,"Rangely, CO",RIO BLANCO,America/Denver,US,AirNow,False,True,40.086941,-108.761002
771,EASTKNOX,Knoxville,America/New_York,US,AirNow,False,True,36.085,-83.7644
772,AIR LAB,Knoxville,America/New_York,US,AirNow,False,True,35.9803,-83.9306
773,SPRINGHILL,Knoxville,America/New_York,US,AirNow,False,True,36.0183,-83.8761
781,P2,CARBON,America/Denver,US,AirNow,False,True,39.595798,-110.76999700000002
784,San Luis Obispo - Hi,,America/Los_Angeles,US,AirNow,False,True,35.25639,-120.668892
785,Merced - S. Coffee A,Merced,America/Los_Angeles,US,AirNow,False,True,37.2817,-120.433601
786,Madera - Pump Yard,Madera,America/Los_Angeles,US,AirNow,False,True,36.8669,-120.01
787,Parlier,Fresno,America/Los_Angeles,US,AirNow,False,True,36.5975,-119.5036
788,Maricopa - Stanilaus,Bakersfield,America/Los_Angeles,US,AirNow,False,True,35.0544,-119.4039
789,Fresno - Sierra Skyp,Fresno,America/Los_Angeles,US,AirNow,False,True,36.8414,-119.8744
790,Clovis - N. Villa Av,Fresno,America/Los_Angeles,US,AirNow,False,True,36.81919899999999,-119.71640000000001
791,Turlock - S. Minaret,Modesto,America/Los_Angeles,US,AirNow,False,True,37.4883,-120.83580000000002
792,Fresno - Drummond St,Fresno,America/Los_Angeles,US,AirNow,False,True,36.7056,-119.7414
793,TracyAP,Stockton,America/Los_Angeles,US,AirNow,False,True,37.6825,-121.4406
799,Lassen Volcanic NP,Redding,America/Los_Angeles,US,AirNow,False,True,40.5403,-121.5764
801,STILWELL CASTNET & N,ADAIR,America/Chicago,US,AirNow,False,True,35.750599,-94.669701
802,Due West,,America/New_York,US,AirNow,False,True,34.325298,-82.386101
805,Darrington-Fir St,Seattle-Tacoma-Bellevue,America/Los_Angeles,US,AirNow,False,True,48.246799,-121.603104
806,Death Valley NP,Bishop,America/Los_Angeles,US,AirNow,False,True,36.5092,-116.8481
807,Parklane,Columbia,America/New_York,US,AirNow,False,True,34.093899,-80.962196
809,Black Hawk,Rapid City,America/Denver,US,AirNow,False,True,44.155636,-103.315765
813,Badlands,JACKSON,America/Denver,US,AirNow,False,True,43.746944000000006,-101.941109
814,Credit Union,Rapid City,America/Denver,US,AirNow,False,True,44.087397,-103.273777
815,South Valley,Albuquerque,America/Denver,US,AirNow,False,True,35.0186,-106.65190099999998
817,Beaver Falls,Pittsburgh,America/New_York,US,AirNow,False,True,40.747799,-80.316704
818,WIND CAVE,CUSTER,America/Denver,US,AirNow,False,True,43.557613,-103.483658
821,Sioux Falls,,America/Chicago,US,AirNow,False,True,43.54792,-96.700768
822,Watertown,CODINGTON,America/Chicago,US,AirNow,False,True,44.89965,-97.128802
823,Research Farm,BROOKINGS,America/Chicago,US,AirNow,False,True,44.348604,-96.807299
825,Otay Mesa - Donovan,San Diego-Carlsbad-San Marcos,America/Los_Angeles,US,AirNow,False,True,32.579361,-116.929486
827,Jefferson,Albuquerque,America/Denver,US,AirNow,False,True,35.1441,-106.6044
828,Brigantine,Atlantic City,America/New_York,US,AirNow,False,True,39.46487,-74.448738
829,Granger-Beckley St.,South Bend-Mishawaka,America/Indiana/Indianapolis,US,AirNow,False,True,41.754722,-86.11
831,Stafford,Hartford-West Hartford-East Hartford,America/New_York,US,AirNow,False,True,41.9756,-72.3867
834,Jenison,Holland-Grand Haven,America/Detroit,US,AirNow,False,True,42.89440199999999,-85.852798
839,DURHAM,Lewiston-Auburn,America/New_York,US,AirNow,False,True,43.974449,-70.124893
841,Perdue,Miami-Fort Lauderdale-Miami Beach,America/New_York,US,AirNow,False,True,25.586399,-80.326897
842,James River-South,,America/Chicago,US,AirNow,False,True,37.104462,-93.253387
843,HU-Beltsville,Washington-Arlington-Alexandria,America/New_York,US,AirNow,False,True,39.05530199999999,-76.878304
845,Honolulu,Honolulu,Pacific/Honolulu,US,AirNow,False,True,21.310301,-157.858093
847,South Long Beach,,America/Los_Angeles,US,AirNow,False,True,33.792221,-118.175278
848,Denali NPP,YUKON-KOYUKUK,America/Anchorage,US,AirNow,False,True,63.723301,-148.967499
853,East Orange,,America/New_York,US,AirNow,False,True,40.7575,-74.2005
855,Portland - Deering O,Portland-South Portland-Biddeford,America/New_York,US,AirNow,False,True,43.660248,-70.268967
856,Alliance,Canton-Massillon,America/New_York,US,AirNow,False,True,40.931398,-81.123519
857,Fort Lee Near Road,New York-Northern New Jersey-Long Island,America/New_York,US,AirNow,False,True,40.85355,-73.9661
858,Lima,Lima,America/New_York,US,AirNow,False,True,40.771,-84.0539
859,Portsmouth Water Tre,Portsmouth,America/New_York,US,AirNow,False,True,38.754595,-82.917
861,Blythe,,America/Los_Angeles,US,AirNow,False,True,33.6122,-114.6006
862,Stockton - Hazelton,,America/Los_Angeles,US,AirNow,False,True,37.9508,-121.2675
864,Sonora - Barretta St,Phoenix Lake-Cedar Ridge,America/Los_Angeles,US,AirNow,False,True,37.98178,-120.378551
866,Modesto - 14th Stree,,America/Los_Angeles,US,AirNow,False,True,37.6583,-120.9936
867,Paso Robles - Santa,,America/Los_Angeles,US,AirNow,False,True,35.6317,-120.69
868,Allen Park,Detroit-Warren-Livonia,America/Detroit,US,AirNow,False,True,42.2283,-83.2092
869,V_VIEW,Miami-Fort Lauderdale-Miami Beach,America/New_York,US,AirNow,False,True,26.0732,-80.3386
870,McCall,VALLEY,America/Boise,US,AirNow,False,True,44.890197,-116.1065
871,Santa Barbara,,America/Los_Angeles,US,AirNow,False,True,34.4278,-119.6903
872,Chalmette Vista,New Orleans-Metairie-Kenner,America/Chicago,US,AirNow,False,True,29.9431,-89.9761
873,Sutter Buttes (seaso,SUTTER,America/Los_Angeles,US,AirNow,False,True,39.20556,-121.82046
874,Yuba City,,America/Los_Angeles,US,AirNow,False,True,39.1389,-121.6175
875,Roseville - N.Sunris,,America/Los_Angeles,US,AirNow,False,True,38.7458,-121.2653
876,Santa Maria - Broadw,,America/Los_Angeles,US,AirNow,False,True,34.9481,-120.43440000000001
877,Visalia - N. Church,,America/Los_Angeles,US,AirNow,False,True,36.3322,-119.2903
878,Davis - UCD Campus,Sacramento--Arden-Arcade--Roseville,America/Los_Angeles,US,AirNow,False,True,38.53455,-121.7734
879,Tuscan Butte (Season,Red Bluff,America/Los_Angeles,US,AirNow,False,True,40.26207,-122.09265
880,Rutland,Rutland,America/New_York,US,AirNow,False,True,43.60852799999999,-72.98246
881,Greenville-ESC,Greenville,America/New_York,US,AirNow,False,True,34.843899,-82.414597
882,Calexico - Ethel Str,,America/Los_Angeles,US,AirNow,False,True,32.676102,-115.48329900000002
883,Echo Summit (seasona,Sacramento--Arden-Arcade--Roseville,America/Los_Angeles,US,AirNow,False,True,38.81161,-120.03308
884,PUBLIC HEALTH 4,,America/Chicago,US,AirNow,False,True,41.97677,-91.68766
885,Edison,,America/Los_Angeles,US,AirNow,False,True,35.3461,-118.8511
886,Placerville,,America/Los_Angeles,US,AirNow,False,True,38.7272,-120.8181
887,Bakersfield - Califo,,America/Los_Angeles,US,AirNow,False,True,35.3561,-119.0403
888,Mojave - 923 Poole S,,America/Los_Angeles,US,AirNow,False,True,35.0506,-118.14640000000001
889,Paradise - Airport,,America/Los_Angeles,US,AirNow,False,True,39.7564,-121.6044
890,Chico -  East,BUTTE,America/Los_Angeles,US,AirNow,False,True,39.761680000000005,-121.84047
891,South Lake Tahoe - S,,America/Los_Angeles,US,AirNow,False,True,38.945,-119.9689
892,Gridley,Chico,America/Los_Angeles,US,AirNow,False,True,39.32756,-121.66881
893,Willows-Colusa,GLENN,America/Los_Angeles,US,AirNow,False,True,39.53387,-122.190834
894,PUBLIC HEALTH,Cedar Rapids,America/Chicago,US,AirNow,False,True,41.9767,-91.6878
895,Fresno - Garland,FRESNO,America/Los_Angeles,US,AirNow,False,True,36.78538,-119.77321000000003
896,Paradise Theater,,America/Los_Angeles,US,AirNow,False,True,39.753889,-121.624444
897,Shafter - Walker Str,,America/Los_Angeles,US,AirNow,False,True,35.5036,-119.2717
898,Yosemite Village - V,,America/Los_Angeles,US,AirNow,False,True,37.7486,-119.5869
899,Arvin - Di Giorgio S,,America/Los_Angeles,US,AirNow,False,True,35.239193,-118.788498
900,Colusa - Sunrise Blv,,America/Los_Angeles,US,AirNow,False,True,39.2031,-122.0169
901,Oildale - 3311 Manor,,America/Los_Angeles,US,AirNow,False,True,35.4389,-119.0158
902,Cool (Seasonal),Sacramento--Arden-Arcade--Roseville,America/Los_Angeles,US,AirNow,False,True,38.89094,-121.00337
903,Jerseydale (seasonal,MARIPOSA,America/Los_Angeles,US,AirNow,False,True,37.54377,-119.83957
905,Jackson - Clinton,,America/Los_Angeles,US,AirNow,False,True,38.34,-120.7625
907,Port Huron,Detroit-Warren-Livonia,America/Detroit,US,AirNow,False,True,42.95329999999999,-82.4564
908,Viking Lake State Pa,MONTGOMERY,America/Chicago,US,AirNow,False,True,40.970001,-95.044998
917,Bremerton-Spruce Ave,KITSAP,America/Los_Angeles,US,AirNow,False,True,47.592675,-122.627397
919,St. Lukes Meridian,Boise City-Nampa,America/Boise,US,AirNow,False,True,43.600699000000006,-116.347853
920,POMPANO_BEACH,Miami-Fort Lauderdale-Miami Beach,America/New_York,US,AirNow,False,True,26.2906,-80.0969
921,EAGLEMT,POLK,America/Chicago,US,AirNow,False,True,34.4544,-94.1433
923,West Duluth,Duluth,America/Chicago,US,AirNow,False,True,46.743889,-92.166946
924,Rahway PM,New York-Northern New Jersey-Long Island,America/New_York,US,AirNow,False,True,40.603943,-74.276176
925,Colliers Mills,New York-Northern New Jersey-Long Island,America/New_York,US,AirNow,False,True,40.064846,-74.444061
927,Ancora State Hosptia,Philadelphia-Camden-Wilmington,America/New_York,US,AirNow,False,True,39.68425,-74.861488
928,Jersey City FH,New York-Northern New Jersey-Long Island,America/New_York,US,AirNow,False,True,40.725452,-74.052292
929,Ramapo,New York-Northern New Jersey-Long Island,America/New_York,US,AirNow,False,True,41.058617,-74.255547
930,Converse County Long,CONVERSE,America/Denver,US,AirNow,False,True,43.1,-105.5
931,Seattle-10th & Welle,Seattle-Tacoma-Bellevue,America/Los_Angeles,US,AirNow,False,True,47.597221999999995,-122.319722
932,Lake Sugema,VAN BUREN,America/Chicago,US,AirNow,False,True,40.693298,-92.006104
935,Athens,Athens-Clarke County,America/New_York,US,AirNow,False,True,33.925,-83.3575
936,District 6,Cleveland-Elyria-Mentor,America/New_York,US,AirNow,False,True,41.55523,-81.575256
937,Bridgeport-Edison,,America/New_York,US,AirNow,False,True,41.195,-73.1635
939,SUMMIT,,America/New_York,US,AirNow,False,True,44.2783,-71.3025
940,Gardiner,,America/New_York,US,AirNow,False,True,44.230621,-69.785004
942,Boulder,SUBLETTE,America/Denver,US,AirNow,False,True,42.7186,-109.75309999999999
944,BUCKNER,Louisville,America/New_York,US,AirNow,False,True,38.3986,-85.4433
945,Sandhill,Columbia,America/New_York,US,AirNow,False,True,34.1311,-80.868301
947,SHEPVILL,Louisville,America/New_York,US,AirNow,False,True,37.9856,-85.7131
948,Clarksboro,Philadelphia-Camden-Wilmington,America/New_York,US,AirNow,False,True,39.800339,-75.21212
949,ETOWN2,Elizabethtown,America/New_York,US,AirNow,False,True,37.7064,-85.8517
950,SMITHLD,Paducah,America/Chicago,US,AirNow,False,True,37.1556,-88.3931
952,Burns - Washington S,HARNEY,America/Los_Angeles,US,AirNow,False,True,43.58925,-119.048302
954,Trenton,Augusta-Richmond County,America/New_York,US,AirNow,False,True,33.7397,-81.8536
956,Cortez Ozone,MONTEZUMA,America/Denver,US,AirNow,False,True,37.34997,-108.58737
957,Pocatello STP,Pocatello,America/Boise,US,AirNow,False,True,42.916401,-112.5158
